0.246875				0.112415				2.0793e-013				1e-012				0.0113263				8.24057e-006				0.118231				0.0873307				0.000185203				3235000
0.24553				0.11129				2.07768e-013				1e-012				0.011213				7.82854e-006				0.118626				0.0875415				0.000184865				3245000
0.244188				0.110177				2.07597e-013				1e-012				0.0111009				7.43712e-006				0.119021				0.0877575				0.00018452				3255000
0.242847				0.109076				2.07417e-013				1e-012				0.0109899				7.06526e-006				0.119414				0.0879787				0.000184169				3265000
0.24151				0.107985				2.07229e-013				1e-012				0.01088				6.712e-006				0.119807				0.0882052				0.000183811				3275000
0.240174				0.106905				2.07033e-013				1e-012				0.0107712				6.3764e-006				0.120198				0.0884369				0.000183447				3285000
0.238842				0.105836				2.06828e-013				1e-012				0.0106635				6.05758e-006				0.120589				0.0886738				0.000183076				3295000
0.237512				0.104778				2.06614e-013				1e-012				0.0105569				5.7547e-006				0.120978				0.0889159				0.000182699				3305000
0.236184				0.10373				2.06393e-013				1e-012				0.0104513				5.46696e-006				0.121367				0.0891632				0.000182317				3315000
0.23486				0.102693				2.06164e-013				1e-012				0.0103468				5.19361e-006				0.121754				0.0894157				0.000181928				3325000
0.233538				0.101666				2.05926e-013				1e-012				0.0102433				4.93393e-006				0.122141				0.0896733				0.000181533				3335000
0.232219				0.100649				2.05681e-013				1e-012				0.0101409				4.68724e-006				0.122526				0.0899362				0.000181132				3345000
0.230903				0.0996424				2.05428e-013				1e-012				0.0100395				4.45287e-006				0.122911				0.0902041				0.000180726				3355000
0.229591				0.098646				2.05168e-013				1e-012				0.00993906				4.23023e-006				0.123295				0.0904773				0.000180314				3365000
0.228281				0.0976595				2.049e-013				1e-012				0.00983967				4.01872e-006				0.123677				0.0907556				0.000179896				3375000
0.226975				0.0966829				2.04624e-013				1e-012				0.00974127				3.81778e-006				0.124059				0.0910391				0.000179473				3385000
0.225672				0.0957161				2.04341e-013				1e-012				0.00964385				3.62689e-006				0.12444				0.0913277				0.000179045				3395000
0.224372				0.0947589				2.04051e-013				1e-012				0.00954741				3.44555e-006				0.12482				0.0916215				0.000178611				3405000
0.223076				0.0938113				2.03754e-013				1e-012				0.00945194				3.27327e-006				0.125199				0.0919205				0.000178173				3415000
0.221783				0.0928732				2.0345e-013				1e-012				0.00935742				3.10961e-006				0.125577				0.0922245				0.000177729				3425000
0.220494				0.0919444				2.03139e-013				1e-012				0.00926384				2.95413e-006				0.125954				0.0925338				0.00017728				3435000
0.219209				0.091025				2.02821e-013				1e-012				0.0091712				2.80642e-006				0.12633				0.0928482				0.000176827				3445000
0.217927				0.0901147				2.02496e-013				1e-012				0.00907949				2.6661e-006				0.126705				0.0931678				0.000176368				3455000
