Xn,Yn,Isyn1,WWx,Ax,Dx,RMtrx,Prelx,Inhx,time
0.09307226785417361,0.025146628110788743,1.3319129645472465e-16,9.999999999999999e-16,0.0025336436342639117,3.951706697579137e-09,0.1674722682629048,0.15973924998371658,0.00010361089930803775,4725000
0.09239301145673973,0.02489516182968085,1.3258434163206852e-16,9.999999999999999e-16,0.002508307197921272,3.7541213627869135e-09,0.16774458759224747,0.16083659212056234,0.00010305457039048416,4735000
0.09171803296046913,0.024646210211384037,1.319781741780148e-16,9.999999999999999e-16,0.002483224125942059,3.5664152947343026e-09,0.16801622612326683,0.16194404014595676,0.00010249977930924974,4745000
0.09104731473297825,0.024399748109270196,1.313728193666558e-16,9.999999999999999e-16,0.002458391884682638,3.388094530084323e-09,0.16828718555795863,0.1630616898534336,0.00010194654130545982,4755000
0.09038083906674113,0.024155750628177493,1.307683020846053e-16,9.999999999999999e-16,0.002433807965835811,3.218689803666842e-09,0.1685574675940637,0.16418963827528177,0.00010139487128183071,4765000
0.08971858818235548,0.023914193121895716,1.3016464683425324e-16,9.999999999999999e-16,0.0024094698861774526,3.057755313570235e-09,0.1688270739250785,0.16532798370019552,0.0001008447838064143,4775000
0.08906054423175083,0.023675051190676755,1.2956187773701398e-16,9.999999999999999e-16,0.002385375187315678,2.9048675479784584e-09,0.16909600624026577,0.16647682569117517,0.00010029629311632043,4785000
0.08840668930134005,0.023438300678769987,1.2896001853656705e-16,9.999999999999999e-16,0.0023615214354425207,2.759624170666271e-09,0.16936426622466505,0.16763626510369845,9.974941312141641e-05,4795000
0.08775700541511433,0.02320391767198228,1.2835909260209107e-16,9.999999999999999e-16,0.0023379062210880947,2.6216429622196924e-09,0.16963185555910337,0.16880640410417946,9.920415740800439e-05,4805000
0.087111474537683,0.02297187849526245,1.2775912293148935e-16,9.999999999999999e-16,0.0023145271588772137,2.490560814195443e-09,0.16989877592020558,0.16998734618873035,9.866053924247544e-05,4815000
0.08647007857725877,0.022742159710309823,1.2716013215460741e-16,9.999999999999999e-16,0.002291381887288441,2.3660327735724058e-09,0.17016502898040503,0.1711791962022412,9.811857157494103e-05,4825000
0.08583279938858926,0.02251473811320672,1.2656214253644228e-16,9.999999999999999e-16,0.0022684680684155563,2.247731134980521e-09,0.17043061640795398,0.17238206035779136,9.757826704284131e-05,4835000
0.0851996187758354,0.02228959073207465,1.2596517598034255e-16,9.999999999999999e-16,0.0022457833877314003,2.13534457831823e-09,0.17069553986693403,0.1735960462564028,9.70396379745301e-05,4845000
0.08457051849539776,0.022066694824753902,1.2536925403119957e-16,9.999999999999999e-16,0.002223325553854086,2.0285773494890535e-09,0.17095980101726665,0.1748212629071495,9.650269639283681e-05,4855000
0.08394548025869128,0.021846027876506358,1.2477439787862888e-16,9.999999999999999e-16,0.002201092298315544,1.927148482101336e-09,0.17122340151472343,0.1760578207476322,9.596745401860475e-05,4865000
0.08332448573486939,0.021627567597741287,1.241806283601422e-16,9.999999999999999e-16,0.002179081375332388,1.8307910580830046e-09,0.17148634301093657,0.17730583166483016,9.543392227420605e-05,4875000
0.08270751655349809,0.021411291921763873,1.2358796596430862e-16,9.999999999999999e-16,0.0021572905615790637,1.7392515052655897e-09,0.17174862715340916,0.17856540901633955,9.490211228703292e-05,4885000
0.08209455430718074,0.02119717900254623,1.2299643083390627e-16,9.999999999999999e-16,0.002135717655963273,1.6522889300890455e-09,0.17201025558552557,0.17983666765200945,9.437203489296526e-05,4895000
0.08148558055413435,0.020985207212520764,1.2240604276906258e-16,9.999999999999999e-16,0.00211436047940364,1.5696744836713288e-09,0.17227122994656174,0.18111972393598497,9.384370063981442e-05,4905000
0.0808805768207182,0.02077535514039555,1.2181682123038404e-16,9.999999999999999e-16,0.002093216874609603,1.4911907595744976e-09,0.17253155187169528,0.1824146957691668,9.331711979074328e-05,4915000
0.08027952460391496,0.02056760158899159,1.212287853420742e-16,9.999999999999999e-16,0.0020722847058635063,1.416631221682508e-09,0.172791222992016,0.1837217026120994,9.279230232766232e-05,4925000
0.0796824053737657,0.020361925573101673,1.2064195389504087e-16,9.999999999999999e-16,0.0020515618588048705,1.345799660685118e-09,0.1730502449345359,0.18504086550829457,9.226925795460168e-05,4935000
0.07908920057575902,0.02015830631737065,1.2005634534999097e-16,9.999999999999999e-16,0.002031046240216821,1.2785096777375975e-09,0.17330861932219954,0.1863723071080029,9.174799610105937e-05,4945000
0.07849989163317511,0.019956723254196944,1.194719778405139e-16,9.999999999999999e-16,0.0020107357778146526,1.214584193937453e-09,0.17356634777389401,0.1877161516924426,9.122852592532529e-05,4955000
0.07791445994938528,0.019757156021654967,1.1888886917615196e-16,9.999999999999999e-16,0.001990628420036506,1.1538549843273155e-09,0.17382343190445926,0.1890725251984956,9.071085631778107e-05,4965000
0.07733288691010795,0.019559584461438413,1.1830703684545924e-16,9.999999999999999e-16,0.0019707221358361404,1.0961622351976852e-09,0.17407987332469804,0.19044155524388118,9.019499590417609e-05,4975000
0.07675515388562124,0.019363988616824028,1.1772649801904716e-16,9.999999999999999e-16,0.0019510149144777787,1.0413541235245364e-09,0.17433567364138625,0.19182337115281944,8.968095304887888e-05,4985000
0.07618124223293324,0.019170348730655783,1.171472695526173e-16,9.999999999999999e-16,0.0019315047653330007,9.89286417435045e-10,0.17459083445728274,0.19321810398219186,8.916873585810471e-05,4995000
0.07561113329791044,0.018978645243349218,1.1656936798998126e-16,9.999999999999999e-16,0.0019121897176796704,9.398220966500281e-10,0.1748453573711395,0.19462588654821578,8.865835218311872e-05,5005000
0.0750448084173648,0.01878885879091572,1.1599280956606714e-16,9.999999999999999e-16,0.0018930678205028736,8.928309919042624e-10,0.1750992439777116,0.19604685345363582,8.814980962341493e-05,5015000
0.07448224892110028,0.018600970203006557,1.1541761020991258e-16,9.999999999999999e-16,0.0018741371422978446,8.481894423957851e-10,0.1753524958677673,0.19748114111545312,8.7643115529871e-05,5025000
0.07392343613391933,0.01841496050097649,1.1484378554764385e-16,9.999999999999999e-16,0.0018553957708748658,8.057799703627315e-10,0.17560511462809786,0.19892888779319606,8.713827700787866e-05,5035000
0.07336835137758987,0.018230810895966724,1.1427135090544179e-16,9.999999999999999e-16,0.001836841813166117,7.654909719313306e-10,0.17585710184152759,0.2003902336177491,8.663530092044996e-05,5045000
0.07281697597277362,0.01804850278700705,1.1370032131249282e-16,9.999999999999999e-16,0.0018184733950344554,7.272164234214999e-10,0.17610845908692374,0.2018653206207509,8.61341938912992e-05,5055000
0.07226929124091591,0.017868017759136975,1.1313071150392643e-16,9.999999999999999e-16,0.0018002886610841108,6.908556023371606e-10,0.1763591879392064,0.20335429276457373,8.563496230790086e-05,5065000
0.07172527850609808,0.017689337581545603,1.1256253592373816e-16,9.999999999999999e-16,0.0017822857744732696,6.563128223070383e-10,0.17660928996935837,0.2048572959728966,8.51376123245229e-05,5075000
0.07118491909685254,0.017512444205730143,1.1199580872769793e-16,9.999999999999999e-16,0.0017644629167285365,6.234971812784221e-10,0.17685876674443496,0.2063744781618867,8.464214986523617e-05,5085000
0.07064819434794128,0.017337319763672837,1.1143054378624384e-16,9.999999999999999e-16,0.0017468182875612507,5.923223223012368e-10,0.17710761982757384,0.20790598927200177,8.414858062689951e-05,5095000
0.07011508560209859,0.017163946566036106,1.1086675468736117e-16,9.999999999999999e-16,0.001729350104685638,5.627062062729108e-10,0.17735585077800486,0.2094519813004252,8.365691008212073e-05,5105000
0.06958557421173794,0.01699230710037574,1.1030445473944651e-16,9.999999999999999e-16,0.0017120566036387813,5.34570896046001e-10,0.1776034611510598,0.21101260833415225,8.316714348219337e-05,5115000
0.0690596415406243,0.01682238402937198,1.097436569741567e-16,9.999999999999999e-16,0.0016949360376023932,5.078423513304368e-10,0.1778504524981821,0.21258802658373577,8.267928586000944e-05,5125000
0.06853726896551177,0.016654160189078254,1.0918437414924266e-16,9.999999999999999e-16,0.001677986677226369,4.824502338506508e-10,0.17809682636693658,0.21417839441771136,8.21933420329481e-05,5135000
0.06801843787774742,0.016487618587187468,1.0862661875136799e-16,9.999999999999999e-16,0.001661206810454105,4.583277222448541e-10,0.17834258430101918,0.21578387239771235,8.170931660574017e-05,5145000
0.06750312968484179,0.016322742401315586,1.0807040299891195e-16,9.999999999999999e-16,0.0016445947423495639,4.3541133621934735e-10,0.1785877278402666,0.21740462331429322,8.122721397330889e-05,5155000
0.06699132581200651,0.016159514977302426,1.0751573884475727e-16,9.999999999999999e-16,0.001628148794926068,4.136407694951159e-10,0.17883225852066592,0.21904081222347416,8.074703832358648e-05,5165000
0.06648300770365945,0.0159979198275294,1.0696263797906189e-16,9.999999999999999e-16,0.0016118673069768072,3.9295873110709603e-10,0.1790761778743642,0.22069260648402267,8.026879364030705e-05,5175000
0.06597815682489813,0.015837940629254102,1.0641111183201526e-16,9.999999999999999e-16,0.001595748633907039,3.7331079463847715e-10,0.17931948742967824,0.22236017579549017,7.979248370577552e-05,5185000
0.06547675466294164,0.01567956122296156,1.0586117157657872e-16,9.999999999999999e-16,0.0015797911475679684,3.5464525499328926e-10,0.17956218871110402,0.22404369223701592,7.931811210361281e-05,5195000
0.06497878272854182,0.015522765610731942,1.0531282813121015e-16,9.999999999999999e-16,0.0015639932360922886,3.3691299233036074e-10,0.17980428323932623,0.2257433303069183,7.884568222147725e-05,5205000
0.06448422255736372,0.01536753795462462,1.047660921625723e-16,9.999999999999999e-16,0.0015483533037313653,3.2006734280057863e-10,0.1800457725312279,0.22745926696308638,7.837519725376253e-05,5215000
0.06399305571133629,0.015213862575078372,1.0422097408822534e-16,9.999999999999999e-16,0.0015328697706940516,3.040639757472856e-10,0.1802866580998998,0.22919168166419168,7.790666020427177e-05,5225000
0.0635052637799737,0.015061723949327588,1.0367748407930298e-16,9.999999999999999e-16,0.001517541072987111,2.8886077704665723e-10,0.18052694145465004,0.23094075641173306,7.74400738888683e-05,5235000
0.0630208283816672,0.01491110670983431,1.0313563206317258e-16,9.999999999999999e-16,0.0015023656622572398,2.744177382810603e-10,0.18076662410101335,0.23270667579293525,7.697544093810286e-05,5245000
0.06253973116494885,0.014761995642735965,1.0259542772607902e-16,9.999999999999999e-16,0.0014873420056346672,2.606968514537432e-10,0.18100570754076079,0.2344896270245147,7.651276379981746e-05,5255000
0.062061953809726705,0.014614375686308603,1.0205688051577195e-16,9.999999999999999e-16,0.0014724685855783204,2.4766200896779193e-10,0.18124419327190883,0.23628979999733235,7.605204474172593e-05,5265000
0.0615874780284925,0.014468231929445515,1.0151999964411681e-16,9.999999999999999e-16,0.001457743899722537,2.3527890860613826e-10,0.18148208278872902,0.23810738732194792,7.559328585397124e-05,5275000
0.06111628556750201,0.01432354961015106,1.009847940896894e-16,9.999999999999999e-16,0.0014431664607253113,2.2351496326256728e-10,0.18171937758175716,0.23994258437509297,7.513648905165964e-05,5285000
0.06064835820792848,0.014180314114049547,1.0045127260035392e-16,9.999999999999999e-16,0.0014287347961180578,2.1233921518617486e-10,0.1819560791378027,0.25,7.468165607737184e-05,5295000
0.06018367776698967,0.014038510972909049,9.991944369582423e-17,9.999999999999999e-16,0.0014144474481568772,2.0172225451360205e-10,0.18219218893995814,0.25,7.422878850365107e-05,5305000
0.05972222609904884,0.013898125863179955,9.938931567020895e-17,9.999999999999999e-16,0.0014003029736753083,1.9163614187465792e-10,0.1824277084676082,0.25,7.377788773546833e-05,5315000
0.05926398509669013,0.013759144604548156,9.886089659453931e-17,9.999999999999999e-16,0.001386299943938555,1.8205433486766096e-10,0.18266263919643916,0.25,7.332895501266482e-05,5325000
0.05880893669176869,0.01362155315850267,9.833419431928099e-17,9.999999999999999e-16,0.0013724369444991693,1.7295161821101388e-10,0.182896982598448,0.25,7.28819914123717e-05,5335000
0.05835706285643602,0.013485337626917643,9.780921647682868e-17,9.999999999999999e-16,0.0013587125750541772,1.6430403738719912e-10,0.18313074014195185,0.25,7.24369978514071e-05,5345000
0.05790834560414082,0.013350484250648463,9.728597048398416e-17,9.999999999999999e-16,0.001345125449303635,1.560888356045751e-10,0.18336391329159696,0.25,7.199397508865073e-05,5355000
0.057462766990605874,0.013216979408141975,9.676446354441761e-17,9.999999999999999e-16,0.0013316741948105983,1.482843939110823e-10,0.18359650350836793,0.25,7.15529237273961e-05,5365000
0.05702030911478122,0.013084809614060555,9.624470265111208e-17,9.999999999999999e-16,0.0013183574528624923,1.408701743022641e-10,0.18382851224959695,0.25,7.111384421768017e-05,5375000
0.056580954119774,0.012953961517919946,9.572669458879115e-17,9.999999999999999e-16,0.0013051738783338672,1.3382666567388685e-10,0.18405994096897293,0.25,7.067673685859106e-05,5385000
0.05614468419375544,0.012824421902740746,9.521044593632969e-17,9.999999999999999e-16,0.0012921221395505284,1.2713533247692846e-10,0.18429079111655045,0.25,7.024160180055345e-05,5395000
0.05571148157084528,0.012696177683713335,9.469596306914796e-17,9.999999999999999e-16,0.0012792009181550228,1.20778565939818e-10,0.18452106413875902,0.25,6.980843904759204e-05,5405000
0.055281328531973956,0.0125692159068762,9.418325216158876e-17,9.999999999999999e-16,0.0012664089089734721,1.1473963772956306e-10,0.18475076147841207,0.25,6.937724845957303e-05,5415000
0.05485420740572296,0.012443523747807436,9.367231918927759e-17,9.999999999999999e-16,0.001253744819883737,1.0900265592982088e-10,0.18497988457471598,0.25,6.894802975442382e-05,5425000
0.0544301005691438,0.012319088510329361,9.316316993146624e-17,9.999999999999999e-16,0.0012412073716848997,1.035525232200658e-10,0.18520843486327915,0.25,6.852078251033106e-05,5435000
0.054008990448555644,0.012195897625226066,9.265580997335924e-17,9.999999999999999e-16,0.0012287952979680504,9.837489714579849e-11,0.1854364137761209,0.25,6.809550616791691e-05,5445000
0.05359085952032233,0.012073938648973805,9.21502447084236e-17,9.999999999999999e-16,0.0012165073449883698,9.345615237524452e-11,0.18566382274168058,0.25,6.767220003239404e-05,5455000
0.053175690311608834,0.011953199262484063,9.164647934068167e-17,9.999999999999999e-16,0.0012043422715384859,8.878334484321827e-11,0.18589066318482633,0.25,6.725086327569914e-05,5465000
0.05276346540111758,0.011833667269859221,9.114451888698716e-17,9.999999999999999e-16,0.0011922988488231008,8.434417768779333e-11,0.18611693652686423,0.25,6.683149493860521e-05,5475000
0.05235416741980499,0.011715330597160626,9.064436817928426e-17,9.999999999999999e-16,0.0011803758603348698,8.012696889013962e-11,0.18634264418554702,0.25,6.641409393281264e-05,5485000
0.05194777905157853,0.011598177291189019,9.014603186684999e-17,9.999999999999999e-16,0.0011685721017315209,7.612062053236862e-11,0.18656778757508313,0.25,6.599865904301927e-05,5495000
0.051544283033974625,0.011482195518277127,8.964951441851972e-17,9.999999999999999e-16,0.0011568863807142056,7.231458959248617e-11,0.18679236810614536,0.25,6.558518892896964e-05,5505000
0.05114366215881763,0.011367373563094352,8.91548201248959e-17,9.999999999999999e-16,0.0011453175169070635,6.869886019959782e-11,0.18701638718587993,0.25,6.517368212748326e-05,5515000
0.050745899272860384,0.011253699827463406,8.866195310053993e-17,9.999999999999999e-16,0.0011338643417379926,6.52639172763539e-11,0.18723984621791517,0.25,6.476413705446235e-05,5525000
0.0503509772784064,0.01114116282918877,8.817091728614746e-17,9.999999999999999e-16,0.0011225256983206124,6.200072149927217e-11,0.18746274660237033,0.25,6.43565520068789e-05,5535000
0.04995887913391421,0.01102975120089688,8.768171645070677e-17,9.999999999999999e-16,0.0011113004413374058,5.890068551104454e-11,0.18768508973586434,0.25,6.395092516474143e-05,5545000
0.04956958785458401,0.010919453688887908,8.719435419364052e-17,9.999999999999999e-16,0.0011001874369240315,5.5955651322228295e-11,0.18790687701152464,0.25,6.354725459304124e-05,5555000
0.049183086512927035,0.010810259151999027,8.670883394693081e-17,9.999999999999999e-16,0.0010891855625547908,5.3157868842852865e-11,0.1881281098189958,0.25,6.314553824367854e-05,5565000
0.04879935823931775,0.010702156560479036,8.622515897722766e-17,9.999999999999999e-16,0.0010782937069292427,5.04999754874462e-11,0.18834878954444828,0.25,6.274577395736861e-05,5575000
0.04841838622252935,0.010595134994874245,8.574333238794065e-17,9.999999999999999e-16,0.00106751076985995,4.797497679980987e-11,0.18856891757058714,0.25,6.234795946552781e-05,5585000
0.048040153710252775,0.010489183644925501,8.526335712131425e-17,9.999999999999999e-16,0.0010568356621613504,4.557622804655536e-11,0.18878849527666064,0.25,6.195209239213986e-05,5595000
0.047664644009599494,0.010384291808476245,8.478523596048647e-17,9.999999999999999e-16,0.0010462673055397368,4.3297416730963574e-11,0.18900752403846893,0.25,6.155817025560236e-05,5605000
0.04729184048758825,0.01028044889039148,8.430897153153096e-17,9.999999999999999e-16,0.0010358046324843392,4.113254598115137e-11,0.18922600522837274,0.25,6.116619047055387e-05,5615000
0.046921726571616265,0.010177644401487565,8.383456630548267e-17,9.999999999999999e-16,0.0010254465861594957,3.9075918768829785e-11,0.18944394021530175,0.25,6.077615034968121e-05,5625000
0.046554285749914964,0.010075867957472687,8.336202260034712e-17,9.999999999999999e-16,0.0010151921202979004,3.712212291712427e-11,0.18966133036476346,0.25,6.0388047105507746e-05,5635000
0.04618950157199053,0.009975109277897957,8.289134258309317e-17,9.999999999999999e-16,0.0010050401990949211,3.5266016858004037e-11,0.18987817703885151,0.25,6.000187785216231e-05,5645000
0.04582735764904959,0.009875358185118976,8.242252827162966e-17,9.999999999999999e-16,0.0009949897971039717,3.350271610183982e-11,0.19009448159625436,0.25,5.961763960712904e-05,5655000
0.04546783765441027,0.009776604603267784,8.195558153676542e-17,9.999999999999999e-16,0.0009850398991329318,3.182758038348381e-11,0.1903102453922637,0.25,5.923532929297827e-05,5665000
0.045110925323898834,0.009678838557235104,8.149050410415336e-17,9.999999999999999e-16,0.0009751895001416024,3.02362014510456e-11,0.19052546977878299,0.25,5.885494373907863e-05,5675000
0.04475660445623218,0.009582050171662752,8.102729755621805e-17,9.999999999999999e-16,0.0009654376051401862,2.8724391465229312e-11,0.19074015610433598,0.25,5.847647968329032e-05,5685000
0.04440485891338648,0.009486229669946122,8.056596333406746e-17,9.999999999999999e-16,0.0009557832290887842,2.7288171978703836e-11,0.19095430571407512,0.25,5.8099933773639995e-05,5695000
0.04405567262095207,0.009391367373246657,8.010650273938837e-17,9.999999999999999e-16,0.0009462253967978962,2.5923763466504637e-11,0.19116791994978988,0.25,5.7725302569977e-05,5705000
0.043709029568475,0.00929745369951419,7.964891693632566e-17,9.999999999999999e-16,0.0009367631428299171,2.4627575379915395e-11,0.19138100014991538,0.25,5.7352582545611416e-05,5715000
0.04336491380978538,0.009204479162519045,7.919320695334589e-17,9.999999999999999e-16,0.0009273955114016178,2.3396196697655618e-11,0.19159354764954056,0.25,5.6981770088933853e-05,5725000
0.0430233094633127,0.009112434370893853,7.873937368508485e-17,9.999999999999999e-16,0.0009181215562876015,2.222638694950883e-11,0.1918055637804167,0.25,5.6612861505017206e-05,5735000
0.0426842007123885,0.009021310027184912,7.828741789417885e-17,9.999999999999999e-16,0.0009089403407247254,2.1115067688769375e-11,0.19201704987096563,0.25,5.624585301720044e-05,5745000
0.042347571805536444,0.00893109692691306,7.783734021308079e-17,9.999999999999999e-16,0.000899850937317478,2.0059314391066893e-11,0.1922280072462882,0.25,5.58807407686546e-05,5755000
0.04201340705675019,0.008841785957643927,7.738914114586004e-17,9.999999999999999e-16,0.0008908524279443032,1.905634875824954e-11,0.19243843722817244,0.25,5.551752082393113e-05,5765000
0.04168169084575911,0.008753368098067486,7.694282106998667e-17,9.999999999999999e-16,0.00088194390366486,1.810353140707305e-11,0.19264834113510199,0.25,5.515618917049265e-05,5775000
0.04135240761828217,0.00866583441708681,7.649838023810025e-17,9.999999999999999e-16,0.0008731244646282112,1.719835492345539e-11,0.19285772028226417,0.25,5.4796741720226235e-05,5785000
0.04102554188627021,0.008579176072915942,7.605581877976277e-17,9.999999999999999e-16,0.0008643932199819289,1.633843726401861e-11,0.19306657598155846,0.25,5.4439174310939514e-05,5795000
0.04070107822813665,0.00849338431218678,7.561513670319626e-17,9.999999999999999e-16,0.0008557492877821096,1.5521515487553673e-11,0.19327490954160453,0.25,5.408348270783955e-05,5805000
0.04037900128897713,0.00840845046906491,7.517633389700486e-17,9.999999999999999e-16,0.0008471917949042884,1.474543979991198e-11,0.19348272226775048,0.25,5.372966260499469e-05,5815000
0.040059295780778006,0.008324365964374258,7.47394101318815e-17,9.999999999999999e-16,0.0008387198769552453,1.4008167896652378e-11,0.1936900154620811,0.25,5.337770962677946e-05,5825000
0.03974194648261396,0.008241122304730512,7.430436506229931e-17,9.999999999999999e-16,0.0008303326781856927,1.3307759588555755e-11,0.19389679042342584,0.25,5.30276193293028e-05,5835000
0.03942693824083511,0.008158711081683204,7.387119822818768e-17,9.999999999999999e-16,0.0008220293514038357,1.2642371695863961e-11,0.19410304844736725,0.25,5.2679387201819505e-05,5845000
0.039114255969243575,0.008077123970866372,7.343990905659323e-17,9.999999999999999e-16,0.0008138090578897971,1.201025319780676e-11,0.1943087908262488,0.25,5.233300866812525e-05,5855000
0.038803884649259796,0.007996352731157706,7.301049686332565e-17,9.999999999999999e-16,0.000805670967310899,1.1409740624652417e-11,0.19451401884918312,0.25,5.198847908793517e-05,5865000
0.03849580933007876,0.007916389203846127,7.258296085458833e-17,9.999999999999999e-16,0.0007976142576377899,1.0839253680155792e-11,0.19471873380206012,0.25,5.164579375824622e-05,5875000
0.038190015128816424,0.007837225311807663,7.215730012859432e-17,9.999999999999999e-16,0.0007896381150614118,1.0297291082883998e-11,0.19492293696755492,0.25,5.1304947914683333e-05,5885000
0.03788648723064633,0.007758853058689586,7.173351367716705e-17,9.999999999999999e-16,0.0007817417339107977,9.782426615475792e-12,0.195126629625136,0.25,5.0965936732829634e-05,5895000
0.037585210888926746,0.0076812645281026885,7.131160038732653e-17,9.999999999999999e-16,0.0007739243165716895,9.293305371437999e-12,0.1953298130510731,0.25,5.062875532954071e-05,5905000
0.037286171425318496,0.007604451882821661,7.08915590428604e-17,9.999999999999999e-16,0.0007661850734059724,8.828640189602094e-12,0.1955324885184454,0.25,5.029339876424324e-05,5915000
0.03698935422989352,0.007528407363993444,7.047338832588069e-17,9.999999999999999e-16,0.0007585232226719127,8.387208266857985e-12,0.19573465729714923,0.25,4.99598620402178e-05,5925000
0.03669474476123451,0.007453123290353509,7.00570868183658e-17,9.999999999999999e-16,0.0007509379904451934,7.967847940251081e-12,0.19593632065390632,0.25,4.962814010586638e-05,5935000
0.036402328546525684,0.007378592057449973,6.964265300368781e-17,9.999999999999999e-16,0.0007434286105407414,7.569455629974523e-12,0.19613747985227153,0.25,4.929822785596442e-05,5945000
0.036112091181634914,0.007304806136875473,6.923008526812555e-17,9.999999999999999e-16,0.0007359943244353339,7.1909829352117945e-12,0.19633813615264084,0.25,4.897012013289757e-05,5955000
0.03582401833118731,0.007231758075506717,6.881938190236316e-17,9.999999999999999e-16,0.0007286343811909804,6.831433875187203e-12,0.1965382908122592,0.25,4.8643811727883425e-05,5965000
0.035538095728630495,0.007159440494751649,6.841054110297426e-17,9.999999999999999e-16,0.0007213480373790705,6.489862268163841e-12,0.19673794508522852,0.25,4.8319297382178164e-05,5975000
0.0352543091762917,0.007087846089804131,6.800356097389215e-17,9.999999999999999e-16,0.0007141345570052797,6.1653692414916465e-12,0.19693710022251543,0.25,4.7996571788268445e-05,5985000
0.03497264454542681,0.007016967628906089,6.759843952786552e-17,9.999999999999999e-16,0.0007069932114352269,5.857100866153062e-12,0.1971357574719591,0.25,4.76756295910484e-05,5995000
0.03469308777626158,0.006946797952617028,6.719517468790029e-17,9.999999999999999e-16,0.0006999232793208745,5.564245909581406e-12,0.19733391807827916,0.25,4.73564653889821e-05,6005000
0.03441562487802512,0.006877329973090858,6.679376428868752e-17,9.999999999999999e-16,0.0006929240465276655,5.286033700838333e-12,0.1975315832830834,0.25,4.7039073735251555e-05,6015000
0.03414024192897576,0.006808556673359948,6.639420607801704e-17,9.999999999999999e-16,0.0006859948060623888,5.021732102532414e-12,0.19772875432487563,0.25,4.6723449138890284e-05,6025000
0.033866925076419585,0.006740471106626348,6.59964977181777e-17,9.999999999999999e-16,0.0006791348580017648,4.770645584141792e-12,0.1979254324390634,0.25,4.640958606590262e-05,6035000
0.03359566053672164,0.006673066395560083,6.560063678734346e-17,9.999999999999999e-16,0.0006723435094217469,4.5321133916707e-12,0.1981216188579657,0.25,4.6097478940368934e-05,6045000
0.03332643459531001,0.0066063357316044815,6.520662078094605e-17,9.999999999999999e-16,0.0006656200743275294,4.305507808823163e-12,0.19831731481082077,0.25,4.578712214553688e-05,6055000
0.03305923360667294,0.006540272374288435,6.481444711303388e-17,9.999999999999999e-16,0.000658963873584254,4.090232505118003e-12,0.19851252152379367,0.25,4.5478510024898685e-05,6065000
0.032794043994349084,0.006474869650545549,6.442411311761759e-17,9.999999999999999e-16,0.0006523742348484114,3.8857209665981e-12,0.19870724021998415,0.25,4.51716368832547e-05,6075000
0.03253085225091104,0.0064101209540400935,6.40356160500018e-17,9.999999999999999e-16,0.0006458504924999272,3.6914350050041925e-12,0.19890147211943415,0.25,4.486649698776339e-05,6085000
0.03226964493794232,0.006346019744499692,6.364895308810403e-17,9.999999999999999e-16,0.0006393919875749279,3.5068633414899818e-12,0.19909521843913552,0.25,4.456308456897769e-05,6095000
0.03201040868600788,0.006282559547054695,6.326412133375997e-17,9.999999999999999e-16,0.0006329980676991786,3.331520261151482e-12,0.19928848039303765,0.25,4.426139382186805e-05,6105000
0.031753130194618326,0.006219733951584146,6.288111781401543e-17,9.999999999999999e-16,0.0006266680870221867,3.164944334829907e-12,0.199481259192055,0.25,4.3961418906832164e-05,6115000
0.03149779623218797,0.006157536612068304,6.249993948240575e-17,9.999999999999999e-16,0.0006204014061519647,3.0066972048244107e-12,0.19967355604407483,0.25,4.366315395069154e-05,6125000
0.031244393635986766,0.00609596124594762,6.21205832202214e-17,9.999999999999999e-16,0.0006141973920904449,2.8563624313191897e-12,0.1998653721539646,0.25,4.336659304767509e-05,6135000
0.030992909312086363,0.006035001633488144,6.174304583776131e-17,9.999999999999999e-16,0.0006080554181695404,2.7135443964892293e-12,0.20005670872357967,0.25,4.307173026038967e-05,6145000
0.030743330235300376,0.005974651617153262,6.136732407557292e-17,9.999999999999999e-16,0.0006019748639878449,2.577867263400767e-12,0.20024756695177065,0.25,4.277855962077797e-05,6155000
0.030495643449118898,0.005914905100981728,6.09934146056796e-17,9.999999999999999e-16,0.0005959551153479664,2.4489739869667275e-12,0.2004379480343912,0.25,4.248707513106362e-05,6165000
0.03024983606563752,0.0058557560499719104,6.062131403279532e-17,9.999999999999999e-16,0.0005899955641944865,2.3265253743543903e-12,0.20062785316430515,0.25,4.2197270764683735e-05,6175000
0.030005895265480857,0.00579719848947219,6.025101889552669e-17,9.999999999999999e-16,0.0005840956085525417,2.21019919237267e-12,0.20081728353139433,0.25,4.190914046720908e-05,6185000
0.02976380829772076,0.005739226504577467,5.988252566756251e-17,9.999999999999999e-16,0.0005782546524670162,2.0996893194900356e-12,0.2010062403225658,0.25,4.1622678157251765e-05,6195000
0.029523562479789323,0.0056818342395316915,5.951583075885079e-17,9.999999999999999e-16,0.0005724721059423459,1.994704940251533e-12,0.20119472472175937,0.25,4.133787772736086e-05,6205000
0.029285145197386737,0.0056250158971363744,5.915093051676345e-17,9.999999999999999e-16,0.0005667473848829222,1.8949697799749556e-12,0.20138273790995492,0.25,4.10547330449058e-05,6215000
0.029048543904384223,0.00556876573816501,5.878782122724871e-17,9.999999999999999e-16,0.0005610799110340929,1.8002213777122075e-12,0.20157028106518,0.25,4.077323795294786e-05,6225000
0.028813746122722028,0.0055130780807833586,5.842649911597126e-17,9.999999999999999e-16,0.0005554691119237518,1.7102103955625965e-12,0.201757355362517,0.25,4.049338627109968e-05,6235000
